name	chromosome	strand	txStart	txEnd	exonStarts	exonEnds	name2	exon_number
NM_004629.1	9	-	35073834	35080013	35076967	35077098	FANCG	6
NM_004629.1	9	-	35073834	35080013	35077260	35077396	FANCG	5
NM_004629.1	9	-	35073834	35080013	35078137	35078340	FANCG	4
NM_004629.1	9	-	35073834	35080013	35078601	35078733	FANCG	3
NM_004629.1	9	-	35073834	35080013	35079147	35079238	FANCG	2
NM_004629.1	9	-	35073834	35080013	35079437	35080013	FANCG	1
NM_005014.2	9	-	95176526	95186836	95176526	95177759	OMD	3
NM_005014.2	9	-	95176526	95186836	95178900	95179856	OMD	2
NM_005014.2	9	-	95176526	95186836	95186483	95186836	OMD	1
NM_000264.3	9	-	98205263	98270831	98205263	98208673	PTCH1	24
NM_000264.3	9	-	98205263	98270831	98209192	98209733	PTCH1	23
NM_000264.3	9	-	98205263	98270831	98211350	98211605	PTCH1	22
NM_000264.3	9	-	98205263	98270831	98212122	98212222	PTCH1	21
NM_000264.3	9	-	98205263	98270831	98215759	98215902	PTCH1	20
NM_000264.3	9	-	98205263	98270831	98218557	98218695	PTCH1	19
NM_000264.3	9	-	98205263	98270831	98220294	98220575	PTCH1	18
NM_000264.3	9	-	98205263	98270831	98221881	98222065	PTCH1	17
NM_000264.3	9	-	98205263	98270831	98224137	98224280	PTCH1	16
NM_000264.3	9	-	98205263	98270831	98229397	98229707	PTCH1	15
NM_000264.3	9	-	98205263	98270831	98231032	98231435	PTCH1	14
NM_000264.3	9	-	98205263	98270831	98232094	98232213	PTCH1	13
NM_000264.3	9	-	98205263	98270831	98238315	98238441	PTCH1	12
NM_000264.3	9	-	98205263	98270831	98239040	98239139	PTCH1	11
NM_000264.3	9	-	98205263	98270831	98239828	98239984	PTCH1	10
NM_000264.3	9	-	98205263	98270831	98240336	98240468	PTCH1	9
NM_000264.3	9	-	98205263	98270831	98241281	98241429	PTCH1	8
NM_000264.3	9	-	98205263	98270831	98242250	98242372	PTCH1	7
NM_000264.3	9	-	98205263	98270831	98242671	98242870	PTCH1	6
NM_000264.3	9	-	98205263	98270831	98244230	98244322	PTCH1	5
NM_000264.3	9	-	98205263	98270831	98244415	98244485	PTCH1	4
NM_000264.3	9	-	98205263	98270831	98247966	98248156	PTCH1	3
NM_000264.3	9	-	98205263	98270831	98268688	98268881	PTCH1	2
NM_000264.3	9	-	98205263	98270831	98270442	98270831	PTCH1	1
NM_005421.2	9	+	108424737	108425393	108424737	108425393	TAL2	1
NM_001122821.1	9	+	131445933	131458675	131445933	131446286	SET	1
NM_001122821.1	9	+	131445933	131458675	131453448	131453506	SET	2
NM_001122821.1	9	+	131445933	131458675	131454136	131454279	SET	3
NM_001122821.1	9	+	131445933	131458675	131454940	131455044	SET	4
NM_001122821.1	9	+	131445933	131458675	131455146	131455260	SET	5
NM_001122821.1	9	+	131445933	131458675	131455916	131456087	SET	6
NM_001122821.1	9	+	131445933	131458675	131456174	131456321	SET	7
NM_001122821.1	9	+	131445933	131458675	131456919	131458675	SET	8
NM_005157.5	9	+	133710641	133763062	133710641	133710912	ABL1	1
NM_005157.5	9	+	133710641	133763062	133729450	133729624	ABL1	2
NM_005157.5	9	+	133710641	133763062	133730187	133730483	ABL1	3
NM_005157.5	9	+	133710641	133763062	133738149	133738422	ABL1	4
NM_005157.5	9	+	133710641	133763062	133747515	133747600	ABL1	5
NM_005157.5	9	+	133710641	133763062	133748246	133748424	ABL1	6
NM_005157.5	9	+	133710641	133763062	133750254	133750439	ABL1	7
NM_005157.5	9	+	133710641	133763062	133753801	133753954	ABL1	8
NM_005157.5	9	+	133710641	133763062	133755454	133755544	ABL1	9
NM_005157.5	9	+	133710641	133763062	133755886	133756051	ABL1	10
NM_005157.5	9	+	133710641	133763062	133759355	133763062	ABL1	11
NM_001042368.2	9	-	135973106	136024607	135973106	135974149	RALGDS	18
NM_001042368.2	9	-	135973106	136024607	135975654	135975769	RALGDS	17
NM_001042368.2	9	-	135973106	136024607	135976906	135977149	RALGDS	16
NM_001042368.2	9	-	135973106	136024607	135977324	135977526	RALGDS	15
NM_001042368.2	9	-	135973106	136024607	135977862	135977958	RALGDS	14
NM_001042368.2	9	-	135973106	136024607	135978165	135978287	RALGDS	13
NM_001042368.2	9	-	135973106	136024607	135978616	135978649	RALGDS	12
NM_001042368.2	9	-	135973106	136024607	135979133	135979220	RALGDS	11
NM_001042368.2	9	-	135973106	136024607	135979649	135979718	RALGDS	10
NM_001042368.2	9	-	135973106	136024607	135981318	135981403	RALGDS	9
NM_001042368.2	9	-	135973106	136024607	135982031	135982135	RALGDS	8
NM_001042368.2	9	-	135973106	136024607	135982471	135982687	RALGDS	7
NM_001042368.2	9	-	135973106	136024607	135983374	135983793	RALGDS	6
NM_001042368.2	9	-	135973106	136024607	135984059	135984253	RALGDS	5
NM_001042368.2	9	-	135973106	136024607	135985012	135985108	RALGDS	4
NM_001042368.2	9	-	135973106	136024607	135985682	135985876	RALGDS	3
NM_001042368.2	9	-	135973106	136024607	135987428	135987539	RALGDS	2
NM_001042368.2	9	-	135973106	136024607	136024349	136024607	RALGDS	1
NM_007371.3	9	-	136895426	136933141	136895426	136898827	BRD3	12
NM_007371.3	9	-	136895426	136933141	136899822	136899951	BRD3	11
NM_007371.3	9	-	136895426	136933141	136901153	136901446	BRD3	10
NM_007371.3	9	-	136895426	136933141	136905155	136905391	BRD3	9
NM_007371.3	9	-	136895426	136933141	136906881	136907073	BRD3	8
NM_007371.3	9	-	136895426	136933141	136910414	136910543	BRD3	7
NM_007371.3	9	-	136895426	136933141	136913204	136913576	BRD3	6
NM_007371.3	9	-	136895426	136933141	136915495	136915710	BRD3	5
NM_007371.3	9	-	136895426	136933141	136916683	136916831	BRD3	4
NM_007371.3	9	-	136895426	136933141	136917427	136917565	BRD3	3
NM_007371.3	9	-	136895426	136933141	136918386	136918712	BRD3	2
NM_007371.3	9	-	136895426	136933141	136933066	136933141	BRD3	1
NM_017617.4	9	-	139388884	139440238	139388884	139392010	NOTCH1	34
NM_017617.4	9	-	139388884	139440238	139393350	139393448	NOTCH1	33
NM_017617.4	9	-	139388884	139440238	139393563	139393711	NOTCH1	32
NM_017617.4	9	-	139388884	139440238	139395003	139395299	NOTCH1	31
NM_017617.4	9	-	139388884	139440238	139396199	139396365	NOTCH1	30
NM_017617.4	9	-	139388884	139440238	139396452	139396540	NOTCH1	29
NM_017617.4	9	-	139388884	139440238	139396723	139396940	NOTCH1	28
NM_017617.4	9	-	139388884	139440238	139397633	139397782	NOTCH1	27
NM_017617.4	9	-	139388884	139440238	139399124	139399556	NOTCH1	26
NM_017617.4	9	-	139388884	139440238	139399761	139400333	NOTCH1	25
NM_017617.4	9	-	139388884	139440238	139400978	139401091	NOTCH1	24
NM_017617.4	9	-	139388884	139440238	139401167	139401425	NOTCH1	23
NM_017617.4	9	-	139388884	139440238	139401756	139401889	NOTCH1	22
NM_017617.4	9	-	139388884	139440238	139402406	139402591	NOTCH1	21
NM_017617.4	9	-	139388884	139440238	139402683	139402837	NOTCH1	20
NM_017617.4	9	-	139388884	139440238	139403321	139403523	NOTCH1	19
NM_017617.4	9	-	139388884	139440238	139404184	139404413	NOTCH1	18
NM_017617.4	9	-	139388884	139440238	139405104	139405257	NOTCH1	17
NM_017617.4	9	-	139388884	139440238	139405603	139405723	NOTCH1	16
NM_017617.4	9	-	139388884	139440238	139407472	139407586	NOTCH1	15
NM_017617.4	9	-	139388884	139440238	139407843	139407989	NOTCH1	14
NM_017617.4	9	-	139388884	139440238	139408961	139409154	NOTCH1	13
NM_017617.4	9	-	139388884	139440238	139409741	139409852	NOTCH1	12
NM_017617.4	9	-	139388884	139440238	139409934	139410168	NOTCH1	11
NM_017617.4	9	-	139388884	139440238	139410432	139410546	NOTCH1	10
NM_017617.4	9	-	139388884	139440238	139411723	139411837	NOTCH1	9
NM_017617.4	9	-	139388884	139440238	139412203	139412389	NOTCH1	8
NM_017617.4	9	-	139388884	139440238	139412588	139412744	NOTCH1	7
NM_017617.4	9	-	139388884	139440238	139413042	139413276	NOTCH1	6
NM_017617.4	9	-	139388884	139440238	139413894	139414017	NOTCH1	5
NM_017617.4	9	-	139388884	139440238	139417301	139417640	NOTCH1	4
NM_017617.4	9	-	139388884	139440238	139418168	139418431	NOTCH1	3
NM_017617.4	9	-	139388884	139440238	139438475	139438554	NOTCH1	2
NM_017617.4	9	-	139388884	139440238	139440177	139440238	NOTCH1	1
NM_001123383.1	X	-	39910498	40036582	39910498	39911653	BCOR	15
NM_001123383.1	X	-	39910498	40036582	39913138	39913295	BCOR	14
NM_001123383.1	X	-	39910498	40036582	39913508	39913586	BCOR	13
NM_001123383.1	X	-	39910498	40036582	39914620	39914766	BCOR	12
NM_001123383.1	X	-	39910498	40036582	39916407	39916574	BCOR	11
NM_001123383.1	X	-	39910498	40036582	39921391	39921646	BCOR	10
NM_001123383.1	X	-	39910498	40036582	39921998	39922324	BCOR	9
NM_001123383.1	X	-	39910498	40036582	39922860	39923103	BCOR	8
NM_001123383.1	X	-	39910498	40036582	39923588	39923852	BCOR	7
NM_001123383.1	X	-	39910498	40036582	39930225	39930412	BCOR	6
NM_001123383.1	X	-	39910498	40036582	39930889	39930943	BCOR	5
NM_001123383.1	X	-	39910498	40036582	39931601	39934433	BCOR	4
NM_001123383.1	X	-	39910498	40036582	39935706	39935785	BCOR	3
NM_001123383.1	X	-	39910498	40036582	39937096	39937222	BCOR	2
NM_001123383.1	X	-	39910498	40036582	40036259	40036582	BCOR	1
NM_001291415.1	X	+	44732420	44971857	44732420	44732958	KDM6A	1
NM_001291415.1	X	+	44732420	44971857	44733169	44733233	KDM6A	2
NM_001291415.1	X	+	44732420	44971857	44820528	44820637	KDM6A	3
NM_001291415.1	X	+	44732420	44971857	44833910	44833960	KDM6A	4
NM_001291415.1	X	+	44732420	44971857	44870205	44870264	KDM6A	5
NM_001291415.1	X	+	44732420	44971857	44879854	44879975	KDM6A	6
NM_001291415.1	X	+	44732420	44971857	44894175	44894230	KDM6A	7
NM_001291415.1	X	+	44732420	44971857	44896899	44896934	KDM6A	8
NM_001291415.1	X	+	44732420	44971857	44910953	44911047	KDM6A	9
NM_001291415.1	X	+	44732420	44971857	44913073	44913200	KDM6A	10
NM_001291415.1	X	+	44732420	44971857	44918250	44918349	KDM6A	11
NM_001291415.1	X	+	44732420	44971857	44918491	44918711	KDM6A	12
NM_001291415.1	X	+	44732420	44971857	44919266	44919401	KDM6A	13
NM_001291415.1	X	+	44732420	44971857	44919853	44920009	KDM6A	14
NM_001291415.1	X	+	44732420	44971857	44920568	44920664	KDM6A	15
NM_001291415.1	X	+	44732420	44971857	44921891	44921993	KDM6A	16
NM_001291415.1	X	+	44732420	44971857	44922666	44923062	KDM6A	17
NM_001291415.1	X	+	44732420	44971857	44928823	44929602	KDM6A	18
NM_001291415.1	X	+	44732420	44971857	44935941	44936071	KDM6A	19
NM_001291415.1	X	+	44732420	44971857	44937644	44937750	KDM6A	20
NM_001291415.1	X	+	44732420	44971857	44938390	44938596	KDM6A	21
NM_001291415.1	X	+	44732420	44971857	44941820	44941885	KDM6A	22
NM_001291415.1	X	+	44732420	44971857	44941959	44942034	KDM6A	23
NM_001291415.1	X	+	44732420	44971857	44942704	44942853	KDM6A	24
NM_001291415.1	X	+	44732420	44971857	44945109	44945224	KDM6A	25
NM_001291415.1	X	+	44732420	44971857	44948987	44949175	KDM6A	26
NM_001291415.1	X	+	44732420	44971857	44949967	44950109	KDM6A	27
NM_001291415.1	X	+	44732420	44971857	44966654	44966781	KDM6A	28
NM_001291415.1	X	+	44732420	44971857	44969323	44969494	KDM6A	29
NM_001291415.1	X	+	44732420	44971857	44970626	44971857	KDM6A	30
NM_001282142.1	X	-	48886236	48901043	48886236	48888112	TFE3	10
NM_001282142.1	X	-	48886236	48901043	48888911	48889059	TFE3	9
NM_001282142.1	X	-	48886236	48901043	48890979	48891055	TFE3	8
NM_001282142.1	X	-	48886236	48901043	48891240	48891297	TFE3	7
NM_001282142.1	X	-	48886236	48901043	48891648	48891766	TFE3	6
NM_001282142.1	X	-	48886236	48901043	48895534	48895639	TFE3	5
NM_001282142.1	X	-	48886236	48901043	48895721	48895967	TFE3	4
NM_001282142.1	X	-	48886236	48901043	48896631	48896870	TFE3	3
NM_001282142.1	X	-	48886236	48901043	48897981	48898095	TFE3	2
NM_001282142.1	X	-	48886236	48901043	48900636	48901043	TFE3	1
NM_000044.3	X	+	66763873	66950461	66763873	66766604	AR	1
NM_000044.3	X	+	66763873	66950461	66863097	66863249	AR	2
NM_000044.3	X	+	66763873	66950461	66905851	66905968	AR	3
NM_000044.3	X	+	66763873	66950461	66931243	66931531	AR	4
NM_000044.3	X	+	66763873	66950461	66937319	66937464	AR	5
NM_000044.3	X	+	66763873	66950461	66941674	66941805	AR	6
NM_000044.3	X	+	66763873	66950461	66942668	66942826	AR	7
NM_000044.3	X	+	66763873	66950461	66943527	66950461	AR	8
NM_001145408.1	X	+	70503041	70521018	70503041	70503571	NONO	1
NM_001145408.1	X	+	70503041	70521018	70504246	70504303	NONO	2
NM_001145408.1	X	+	70503041	70521018	70504833	70504947	NONO	3
NM_001145408.1	X	+	70503041	70521018	70510478	70510641	NONO	4
NM_001145408.1	X	+	70503041	70521018	70511628	70511822	NONO	5
NM_001145408.1	X	+	70503041	70521018	70514076	70514378	NONO	6
NM_001145408.1	X	+	70503041	70521018	70516414	70516510	NONO	7
NM_001145408.1	X	+	70503041	70521018	70516700	70516897	NONO	8
NM_001145408.1	X	+	70503041	70521018	70517226	70517311	NONO	9
NM_001145408.1	X	+	70503041	70521018	70517685	70517788	NONO	10
NM_001145408.1	X	+	70503041	70521018	70518318	70518358	NONO	11
NM_001145408.1	X	+	70503041	70521018	70518556	70518666	NONO	12
NM_001145408.1	X	+	70503041	70521018	70519791	70521018	NONO	13
NM_000489.4	X	-	76760355	77041755	76760355	76764107	ATRX	35
NM_000489.4	X	-	76760355	77041755	76776265	76776394	ATRX	34
NM_000489.4	X	-	76760355	77041755	76776880	76776976	ATRX	33
NM_000489.4	X	-	76760355	77041755	76777740	76777866	ATRX	32
NM_000489.4	X	-	76760355	77041755	76778729	76778879	ATRX	31
NM_000489.4	X	-	76760355	77041755	76812921	76813116	ATRX	30
NM_000489.4	X	-	76760355	77041755	76814139	76814317	ATRX	29
NM_000489.4	X	-	76760355	77041755	76829714	76829823	ATRX	28
NM_000489.4	X	-	76760355	77041755	76845303	76845410	ATRX	27
NM_000489.4	X	-	76760355	77041755	76849165	76849319	ATRX	26
NM_000489.4	X	-	76760355	77041755	76854879	76855049	ATRX	25
NM_000489.4	X	-	76760355	77041755	76855200	76855289	ATRX	24
NM_000489.4	X	-	76760355	77041755	76855902	76856033	ATRX	23
NM_000489.4	X	-	76760355	77041755	76872080	76872198	ATRX	22
NM_000489.4	X	-	76760355	77041755	76874273	76874449	ATRX	21
NM_000489.4	X	-	76760355	77041755	76875862	76876000	ATRX	20
NM_000489.4	X	-	76760355	77041755	76888694	76888872	ATRX	19
NM_000489.4	X	-	76760355	77041755	76889053	76889200	ATRX	18
NM_000489.4	X	-	76760355	77041755	76890084	76890194	ATRX	17
NM_000489.4	X	-	76760355	77041755	76891405	76891547	ATRX	16
NM_000489.4	X	-	76760355	77041755	76907603	76907843	ATRX	15
NM_000489.4	X	-	76760355	77041755	76909587	76909690	ATRX	14
NM_000489.4	X	-	76760355	77041755	76912049	76912143	ATRX	13
NM_000489.4	X	-	76760355	77041755	76918870	76919047	ATRX	12
NM_000489.4	X	-	76760355	77041755	76920133	76920267	ATRX	11
NM_000489.4	X	-	76760355	77041755	76931720	76931793	ATRX	10
NM_000489.4	X	-	76760355	77041755	76937011	76940085	ATRX	9
NM_000489.4	X	-	76760355	77041755	76940430	76940498	ATRX	8
NM_000489.4	X	-	76760355	77041755	76944310	76944420	ATRX	7
NM_000489.4	X	-	76760355	77041755	76949312	76949426	ATRX	6
NM_000489.4	X	-	76760355	77041755	76952064	76952192	ATRX	5
NM_000489.4	X	-	76760355	77041755	76953070	76953123	ATRX	4
NM_000489.4	X	-	76760355	77041755	76954061	76954117	ATRX	3
NM_000489.4	X	-	76760355	77041755	76972607	76972720	ATRX	2
NM_000489.4	X	-	76760355	77041755	77041467	77041755	ATRX	1
NM_001042749.2	X	+	123094409	123236506	123094409	123094716	STAG2	1
NM_001042749.2	X	+	123094409	123236506	123155216	123155281	STAG2	2
NM_001042749.2	X	+	123094409	123236506	123156380	123156521	STAG2	3
NM_001042749.2	X	+	123094409	123236506	123159689	123159768	STAG2	4
NM_001042749.2	X	+	123094409	123236506	123164810	123164975	STAG2	5
NM_001042749.2	X	+	123094409	123236506	123171376	123171473	STAG2	6
NM_001042749.2	X	+	123094409	123236506	123176418	123176495	STAG2	7
NM_001042749.2	X	+	123094409	123236506	123179013	123179218	STAG2	8
NM_001042749.2	X	+	123094409	123236506	123181203	123181355	STAG2	9
NM_001042749.2	X	+	123094409	123236506	123182854	123182928	STAG2	10
NM_001042749.2	X	+	123094409	123236506	123184035	123184159	STAG2	11
NM_001042749.2	X	+	123094409	123236506	123184970	123185069	STAG2	12
NM_001042749.2	X	+	123094409	123236506	123185164	123185244	STAG2	13
NM_001042749.2	X	+	123094409	123236506	123189977	123190085	STAG2	14
NM_001042749.2	X	+	123094409	123236506	123191715	123191827	STAG2	15
NM_001042749.2	X	+	123094409	123236506	123195073	123195191	STAG2	16
NM_001042749.2	X	+	123094409	123236506	123195620	123195724	STAG2	17
NM_001042749.2	X	+	123094409	123236506	123196751	123196844	STAG2	18
NM_001042749.2	X	+	123094409	123236506	123196965	123197055	STAG2	19
NM_001042749.2	X	+	123094409	123236506	123197697	123197901	STAG2	20
NM_001042749.2	X	+	123094409	123236506	123199725	123199796	STAG2	21
NM_001042749.2	X	+	123094409	123236506	123200024	123200112	STAG2	22
NM_001042749.2	X	+	123094409	123236506	123200205	123200286	STAG2	23
NM_001042749.2	X	+	123094409	123236506	123202413	123202506	STAG2	24
NM_001042749.2	X	+	123094409	123236506	123204998	123205173	STAG2	25
NM_001042749.2	X	+	123094409	123236506	123210181	123210321	STAG2	26
NM_001042749.2	X	+	123094409	123236506	123211806	123211908	STAG2	27
NM_001042749.2	X	+	123094409	123236506	123215229	123215378	STAG2	28
NM_001042749.2	X	+	123094409	123236506	123217270	123217399	STAG2	29
NM_001042749.2	X	+	123094409	123236506	123220396	123220620	STAG2	30
NM_001042749.2	X	+	123094409	123236506	123224424	123224614	STAG2	31
NM_001042749.2	X	+	123094409	123236506	123224703	123224814	STAG2	32
NM_001042749.2	X	+	123094409	123236506	123227867	123227994	STAG2	33
NM_001042749.2	X	+	123094409	123236506	123229221	123229299	STAG2	34
NM_001042749.2	X	+	123094409	123236506	123234423	123236506	STAG2	35
NM_001127197.1	X	-	129198894	129244688	129198894	129201500	ELF4	9
NM_001127197.1	X	-	129198894	129244688	129203274	129203652	ELF4	8
NM_001127197.1	X	-	129198894	129244688	129205014	129205207	ELF4	7
NM_001127197.1	X	-	129198894	129244688	129205310	129205394	ELF4	6
NM_001127197.1	X	-	129198894	129244688	129206200	129206392	ELF4	5
NM_001127197.1	X	-	129198894	129244688	129208023	129208116	ELF4	4
NM_001127197.1	X	-	129198894	129244688	129208555	129208727	ELF4	3
NM_001127197.1	X	-	129198894	129244688	129215229	129215513	ELF4	2
NM_001127197.1	X	-	129198894	129244688	129244594	129244688	ELF4	1
NM_001164617.1	X	-	132669772	133119673	132669772	132670321	GPC3	9
NM_001164617.1	X	-	132669772	133119673	132730467	132730627	GPC3	8
NM_001164617.1	X	-	132669772	133119673	132795757	132795878	GPC3	7
NM_001164617.1	X	-	132669772	133119673	132826396	132826522	GPC3	6
NM_001164617.1	X	-	132669772	133119673	132833922	132834056	GPC3	5
NM_001164617.1	X	-	132669772	133119673	132838232	132838301	GPC3	4
NM_001164617.1	X	-	132669772	133119673	132887508	132888203	GPC3	3
NM_001164617.1	X	-	132669772	133119673	133087076	133087238	GPC3	2
NM_001164617.1	X	-	132669772	133119673	133119301	133119673	GPC3	1
NM_001015877.1	X	+	133507341	133562822	133507341	133507497	PHF6	1
NM_001015877.1	X	+	133507341	133562822	133511601	133511785	PHF6	2
NM_001015877.1	X	+	133507341	133562822	133512034	133512136	PHF6	3
NM_001015877.1	X	+	133507341	133562822	133527530	133527664	PHF6	4
NM_001015877.1	X	+	133507341	133562822	133527938	133527982	PHF6	5
NM_001015877.1	X	+	133507341	133562822	133547520	133547687	PHF6	6
NM_001015877.1	X	+	133507341	133562822	133547852	133547996	PHF6	7
NM_001015877.1	X	+	133507341	133562822	133549045	133549150	PHF6	8
NM_001015877.1	X	+	133507341	133562822	133551198	133551332	PHF6	9
NM_001015877.1	X	+	133507341	133562822	133559230	133559360	PHF6	10
NM_001015877.1	X	+	133507341	133562822	133559690	133562822	PHF6	11
NM_178129.4	X	-	1581464	1656037	1581464	1585475	P2RY8	2
NM_178129.4	X	-	1581464	1656037	1655813	1656037	P2RY8	1
NM_005089.3	X	+	15808573	15841383	15808573	15808659	ZRSR2	1
NM_005089.3	X	+	15808573	15841383	15809056	15809136	ZRSR2	2
NM_005089.3	X	+	15808573	15841383	15817994	15818076	ZRSR2	3
NM_005089.3	X	+	15808573	15841383	15821810	15821919	ZRSR2	4
NM_005089.3	X	+	15808573	15841383	15822233	15822320	ZRSR2	5
NM_005089.3	X	+	15808573	15841383	15826355	15826394	ZRSR2	6
NM_005089.3	X	+	15808573	15841383	15827322	15827441	ZRSR2	7
NM_005089.3	X	+	15808573	15841383	15833799	15834013	ZRSR2	8
NM_005089.3	X	+	15808573	15841383	15836709	15836765	ZRSR2	9
NM_005089.3	X	+	15808573	15841383	15838329	15838439	ZRSR2	10
NM_005089.3	X	+	15808573	15841383	15840853	15841383	ZRSR2	11
NM_001412.3	X	-	20142635	20159966	20142635	20146429	EIF1AX	7
NM_001412.3	X	-	20142635	20159966	20148633	20148725	EIF1AX	6
NM_001412.3	X	-	20142635	20159966	20150299	20150381	EIF1AX	5
NM_001412.3	X	-	20142635	20159966	20152074	20152125	EIF1AX	4
NM_001412.3	X	-	20142635	20159966	20153855	20153959	EIF1AX	3
NM_001412.3	X	-	20142635	20159966	20156656	20156740	EIF1AX	2
NM_001412.3	X	-	20142635	20159966	20159742	20159966	EIF1AX	1
NM_001013736.2	X	+	37026431	37029739	37026431	37029739	FAM47C	1
NM_001256196.1	X	+	47420498	47431320	47420498	47420650	ARAF	1
NM_001256196.1	X	+	47420498	47431320	47422307	47422462	ARAF	2
NM_001256196.1	X	+	47420498	47431320	47422624	47422728	ARAF	3
NM_001256196.1	X	+	47420498	47431320	47424195	47424298	ARAF	4
NM_001256196.1	X	+	47420498	47431320	47424383	47424538	ARAF	5
NM_001256196.1	X	+	47420498	47431320	47424641	47424749	ARAF	6
NM_001256196.1	X	+	47420498	47431320	47426037	47426179	ARAF	7
NM_001256196.1	X	+	47420498	47431320	47426282	47426310	ARAF	8
NM_001256196.1	X	+	47420498	47431320	47426384	47426530	ARAF	9
NM_001256196.1	X	+	47420498	47431320	47426628	47426831	ARAF	10
NM_001256196.1	X	+	47420498	47431320	47428116	47428293	ARAF	11
NM_001256196.1	X	+	47420498	47431320	47428385	47428432	ARAF	12
NM_001256196.1	X	+	47420498	47431320	47428937	47429056	ARAF	13
NM_001256196.1	X	+	47420498	47431320	47429291	47429423	ARAF	14
NM_001256196.1	X	+	47420498	47431320	47430276	47430411	ARAF	15
NM_001256196.1	X	+	47420498	47431320	47430721	47431320	ARAF	16
NM_001278691.1	X	+	48114751	48126879	48114751	48114867	SSX1	1
NM_001278691.1	X	+	48114751	48126879	48115485	48115571	SSX1	2
NM_001278691.1	X	+	48114751	48126879	48116656	48116745	SSX1	3
NM_001278691.1	X	+	48114751	48126879	48117180	48117295	SSX1	4
NM_001278691.1	X	+	48114751	48126879	48117970	48118066	SSX1	5
NM_001278691.1	X	+	48114751	48126879	48121200	48121250	SSX1	6
NM_001278691.1	X	+	48114751	48126879	48123216	48123352	SSX1	7
NM_001278691.1	X	+	48114751	48126879	48125721	48125826	SSX1	8
NM_001278691.1	X	+	48114751	48126879	48126288	48126879	SSX1	9
NM_005636.3	X	+	48242967	48252785	48242967	48243005	SSX4	1
NM_005636.3	X	+	48242967	48252785	48243474	48243563	SSX4	2
NM_005636.3	X	+	48242967	48252785	48244002	48244117	SSX4	3
NM_005636.3	X	+	48242967	48252785	48244793	48244889	SSX4	4
NM_005636.3	X	+	48242967	48252785	48246752	48246802	SSX4	5
NM_005636.3	X	+	48242967	48252785	48248787	48248923	SSX4	6
NM_005636.3	X	+	48242967	48252785	48251310	48251415	SSX4	7
NM_005636.3	X	+	48242967	48252785	48252197	48252785	SSX4	8
NM_000377.2	X	+	48542185	48549818	48542185	48542374	WAS	1
NM_000377.2	X	+	48542185	48549818	48542671	48542812	WAS	2
NM_000377.2	X	+	48542185	48549818	48543935	48544022	WAS	3
NM_000377.2	X	+	48542185	48549818	48544122	48544225	WAS	4
NM_000377.2	X	+	48542185	48549818	48544334	48544376	WAS	5
NM_000377.2	X	+	48542185	48549818	48544469	48544523	WAS	6
NM_000377.2	X	+	48542185	48549818	48545169	48545344	WAS	7
NM_000377.2	X	+	48542185	48549818	48546442	48546485	WAS	8
NM_000377.2	X	+	48542185	48549818	48546688	48546842	WAS	9
NM_000377.2	X	+	48542185	48549818	48547048	48547455	WAS	10
NM_000377.2	X	+	48542185	48549818	48547708	48547823	WAS	11
NM_000377.2	X	+	48542185	48549818	48549497	48549818	WAS	12
NM_002049.3	X	+	48644981	48652718	48644981	48645053	GATA1	1
NM_002049.3	X	+	48644981	48652718	48649497	48649736	GATA1	2
NM_002049.3	X	+	48644981	48652718	48650250	48650628	GATA1	3
NM_002049.3	X	+	48644981	48652718	48650729	48650875	GATA1	4
NM_002049.3	X	+	48644981	48652718	48651578	48651704	GATA1	5
NM_002049.3	X	+	48644981	48652718	48652199	48652718	GATA1	6
NM_001278697.1	X	-	52725945	52736277	52725945	52726568	SSX2	9
NM_001278697.1	X	-	52725945	52736277	52727033	52727138	SSX2	8
NM_001278697.1	X	-	52725945	52736277	52727903	52727981	SSX2	7
NM_001278697.1	X	-	52725945	52736277	52729492	52729628	SSX2	6
NM_001278697.1	X	-	52725945	52736277	52731630	52731680	SSX2	5
NM_001278697.1	X	-	52725945	52736277	52733546	52733642	SSX2	4
NM_001278697.1	X	-	52725945	52736277	52734177	52734292	SSX2	3
NM_001278697.1	X	-	52725945	52736277	52734730	52734819	SSX2	2
NM_001278697.1	X	-	52725945	52736277	52736161	52736277	SSX2	1
NM_001281463.1	X	-	53401069	53449677	53401069	53407107	SMC1A	26
NM_001281463.1	X	-	53401069	53449677	53407540	53407651	SMC1A	25
NM_001281463.1	X	-	53401069	53449677	53407938	53408008	SMC1A	24
NM_001281463.1	X	-	53401069	53449677	53409152	53409304	SMC1A	23
NM_001281463.1	X	-	53401069	53449677	53409426	53409581	SMC1A	22
NM_001281463.1	X	-	53401069	53449677	53410017	53410174	SMC1A	21
NM_001281463.1	X	-	53401069	53449677	53421697	53421808	SMC1A	20
NM_001281463.1	X	-	53401069	53449677	53423146	53423300	SMC1A	19
NM_001281463.1	X	-	53401069	53449677	53423391	53423537	SMC1A	18
NM_001281463.1	X	-	53401069	53449677	53426510	53426652	SMC1A	17
NM_001281463.1	X	-	53401069	53449677	53430497	53430604	SMC1A	16
NM_001281463.1	X	-	53401069	53449677	53430708	53430825	SMC1A	15
NM_001281463.1	X	-	53401069	53449677	53431943	53432081	SMC1A	14
NM_001281463.1	X	-	53401069	53449677	53432176	53432323	SMC1A	13
NM_001281463.1	X	-	53401069	53449677	53432424	53432604	SMC1A	12
NM_001281463.1	X	-	53401069	53449677	53432702	53432888	SMC1A	11
